|player_id|player_name|player_preferred_position|player_preferred_number|player_minutes|wavg_player_rating|offsides|shots_total|shots_on_goal|goals_total|goals_conceded|goals_assists|goals_saves|passes_total|passes_key|passes_completed|tackles_total|tackles_blocks|tackles_interceptions|tackles_total_padj|tackles_blocks_padj|tackles_interceptions_padj|duels_total|duels_won|dribbles_attemps|dribbles_success|dribbles_past|dribbles_past_padj|fouls_drawn|fouls_committed|fouls_committed_padj|cards_yellow|cards_red|penalty_won|penalty_committed|penalty_scored|penalty_missed|penalty_saved
111|2447|Luis Mago|D|14|2513|6.77266215678472|3|16|5|1|2|2|0|807|12|419.87|62|13|62|61.38325307146126|12.833717528348751|61.36016682973328|194|105|20|14|42|42.31855954876151|16|34|36.125436131113986|7|2|0|3|0|0|0
112|2448|Arquimedes Figuera|M|16|2442|6.887796887796887|0|35|11|0|0|1|0|967|14|806.94|23|11|49||||297|157|26|19|28||65|51||7|1|0|1|0|0|0
113|2453|Luis Manuel Seijas|M|20|4268|6.985777881911902|0|123|37|9|0|4|0|1483|109|1179.2399999999998|28|3|40|28.31003290991328|3.1327775012444|43.0426341639499|553|246|84|42|48|49.952435254275066|97|88|90.30150337516756|15|0|1|0|1|0|0
114|2454|Yeferson Soteldo|F|10|6544|7.091473105134474|2|136|53|16|2|16|0|1416|132|788.3499999999998|30|0|25|28.000570464001733|0.0|25.15487542968923|677|321|436|255|59|58.665155880525916|131|59|54.09991162569431|23|1|0|0|2|0|0
115|2455|Fernando Aristeguieta|F|9|6980|6.948524355300861|12|278|117|34|0|4|0|1313|71|717.9799999999999|32|11|10|32.54300990526253|11.07618549627653|12.399670130727516|1213|519|113|43|73|76.68782709421717|151|123|123.22321201717438|19|1|3|0|0|1|0
116|2458|Jan Hurtado|F|17|1949|6.663444730077122|0|53|19|5|0|3|0|255|11|123.75000000000001|21|3|12|23.5121019722258|3.907650803572897|15.461718392519721|289|98|59|32|24|29.338698028211248|43|83|94.9219981339841|9|0|0|0|0|0|0
117|2462|Esteban Andrada|G|1|6986|7.19481820784426|0|0|0|0|56|0|218|2037|1|1414.9800000000005|1|0|6|0.9433962264150942|0.0|5.621398564301153|51|49|2|2|1|1.0638297872340425|26|1|0.7142857142857143|5|0|0|0|0|0|1
118|2463|Franco Armani|G|1|10388|7.01842105263158|0|0|0|0|81|0|313|1870|2|1163.2299999999996|1|0|7|0.6944444444444444|0.0|5.627439146771897|36|34|1|1|3|2.7207977207977208|12|2|1.5756823821339951|10|1|0|0|0|0|1
119|2464|Agustin Marchesin|G|1|7109|6.850766633844422|0|0|0|0|63|0|224|1725|5|1204.0800000000004|8|1|6|8.972464281966|0.8333333333333334|6.7341196423065055|40|35|3|3|3|3.5122549019607847|18|3|3.0654761904761907|17|1|0|0|0|0|0
120|2465|Juan Musso|G|1|2070|6.8090909090909095|0|0|0|0|30|0|69|282|0|166.71999999999997|0|0|4|0.0|0.0|3.767444520704644|8|6|0|0|1|0.9433962264150942|2|1|0.8771929824561404|1|0|0|0|0|0|0
121|2466|Walter Kannemann|D|4|6499|7.097953531312509|1|21|4|2|0|0|0|2539|11|1766.81|95|29|161|88.19242155408021|26.719404711637996|148.47493161386896|562|359|33|25|45|42.2043298750724|84|110|102.07195310210169|29|2|0|3|0|0|0
122|2467|Lisandro Martinez|D|21|4062|7.21686361398326|0|44|9|3|0|3|0|2017|32|1637.5199999999998|36|18|97|36.71826982358448|20.36884206255403|101.38359943306035|498|293|78|55|24|26.585161665897164|47|38|37.164801681338396|8|1|1|1|0|0|0
123|2468|Gonzalo Montiel|D|29|4872|6.972783461210571|0|34|16|0|2|3|0|1917|44|1213.9500000000003|61|11|105|52.77951775390382|9.837532779952845|92.73058889420557|275|158|60|32|41|34.603724946510034|40|29|25.26608361004725|8|0|0|2|0|0|0
124|2470|Renzo Saravia|D|26|5154|6.782839652448658|0|31|7|0|2|3|0|1651|38|1196.1100000000001|65|12|85|57.80944269392802|11.263276870291701|80.31838002353558|852|450|151|74|87|84.85816893950323|119|103|99.2602098564599|17|0|0|1|0|0|0
125|2471|Domingo Blanco|M|23|4184|6.7923260817595015|0|37|8|0|3|3|0|1164|40|801.02|71|5|31|72.72604485906946|4.954575479450323|33.83366392490512|471|246|237|139|51|45.99018380006066|123|64|62.927696351541954|7|0|0|0|0|0|0
126|2474|Ivan Marcone|M|23|7545|7.080499643112063|0|17|4|0|5|0|0|3508|26|3028.359999999999|173|21|144|175.39093624341075|21.92799875385939|140.21884210462161|729|462|94|75|122|121.02171133491923|134|113|111.55688866657853|35|0|0|0|0|0|0
127|2476|Guido Rodriguez|M|5|9279|7.191884901390236|4|132|42|16|0|3|0|3204|63|2649.9999999999995|359|38|221|380.25644998217825|42.745119909310375|235.3842948373439|1389|827|129|107|128|139.82085609891547|222|197|208.1226575090261|34|4|2|0|0|0|0
128|2477|Matias Zaracho|M|28|5226|6.817376228087072|1|102|36|10|10|7|0|2026|60|1584.9400000000005|95|5|82|84.9024933126059|4.448379758266185|73.24066558234773|586|278|207|90|88|80.23806216495105|94|99|87.56458846082046|16|2|0|0|0|0|0
129|2478|Dario Benedetto|F|9|3107|7.36168384879725|0|115|52|29|2|6|0|485|34|327.33|4|2|4|3.9932746045278016|2.1431828545371636|3.6776195239786547|378|135|50|30|11|10.397632972735217|53|38|35.486345859701295|11|0|1|0|4|0|0
130|2479|Matias Suarez|F|7|6967|7.01817769032844|9|199|74|22|6|14|0|1117|120|669.1999999999998|32|3|22|30.83287159307497|2.6297705750980014|22.946741674099766|730|315|268|105|55|59.35765955759942|175|105|115.50855442032469|13|0|6|0|2|0|0
131|2480|Mauricio Arboleda|G|1|5280|6.959602272727274|0|0|0|0|59|0|163|771|0|310.02000000000015|0|0|8|0.0|0.0|9.531349099636202|33|28|1|1|4|4.022058823529412|19|3|2.8057889822595703|6|0|0|1|0|0|1
132|2481|Alvaro Montero|G|31|6312|7.055735107731306|0|1|1|0|60|1|216|791|10|444.38|2|0|10|1.8806073153899239|0.0|9.831631484580477|40|33|1|1|2|2.6262626262626263|16|5|4.433602375756631|9|0|0|0|0|0|3
133|2482|Camilo Vargas|G|1|13897|6.928042023458301|0|5|2|1|144|0|440|2676|4|1191.540000000001|5|0|7|5.457253823515222|0.0|6.4438392677817085|91|74|10|8|7|7.16916155075267|32|4|4.359683794466403|22|0|0|0|0|0|5
134|2483|Deiver Machado|D|15|7273|6.875429671387323|0|52|14|4|0|8|0|2084|49|1739.6199999999994|40|4|126|34.8614316654063|3.9273832078000095|126.82641304721962|921|522|170|86|36|34.5090204675133|195|133|131.7045079578194|20|0|1|0|0|0|0
135|2484|Yerry Mina|D|13|2134|7.178912839737582|0|21|10|3|0|1|0|1095|5|927.6600000000002|0|0|41|0.0|0.0|36.97388437628504|229|134|8|6|10|9.072826310563828|22|41|37.61184761112906|7|0|1|0|0|0|0
136|2485|Luis Orejuela|D|28|7205|6.934337265787646|0|64|26|6|0|6|0|2576|81|1727.9199999999998|63|3|152|61.83277985268298|2.5887297790964046|154.0174107157988|665|354|174|103|59|58.48087880314986|123|154|148.61085635465386|20|3|2|4|0|0|0
137|2486|Hayen Palacios|D|13|9515|7.000535995796112|0|47|14|4|1|13|0|3282|94|2685.65|119|19|152|100.54751680330781|17.69648760744304|135.87147077315996|1033|602|227|142|84|80.472690219893|216|177|158.2142491990884|12|1|2|0|0|0|0
138|2487|William Tesillo|D|6|14895|7.0594696206780805|0|108|39|11|0|7|0|6599|71|3833.230000000002|224|50|343|209.19091771904274|49.58128841546808|357.61477329401583|1570|894|143|94|124|117.42291883139961|124|225|221.85377790570274|46|3|0|2|1|0|0
139|2488|Gustavo Cuellar|M|8|4847|7.005302248813699|0|26|8|0|1|2|0|3078|29|2746.72|94|3|98|85.13610629109915|2.9773199602421614|90.00183954145805|508|270|42|32|72|67.14192304082314|35|93|84.36419959894755|12|3|0|0|0|0|0
140|2489|Luis Diaz|M|7|4273|7.064404399719167|0|95|36|15|0|6|0|1578|89|1298.4799999999998|26|2|14|23.822047768679543|2.2474747474747474|12.824283197432573|630|310|182|106|30|26.888530854425436|114|76|70.06571395995914|4|1|2|0|0|0|0
141|2491|Mateus Uribe|M|8|2083|7.160105616898703|0|50|22|6|0|4|0|1038|40|867.34|0|0|45|0.0|0.0|39.37986550359967|265|122|43|21|14|12.37248202314211|22|49|42.26198946105473|5|1|0|0|1|0|0
142|2492|Yimmi Chara|M|8|7296|7.123574561403508|2|171|67|21|0|17|0|2899|162|2396.080000000001|57|0|54|56.621023064833025|0.0|53.6965362215839|702|346|202|102|38|38.63293052464276|153|69|63.33108566363231|4|0|4|0|0|0|0
143|2494|Sebastian Villa|M|22|6834|7.075782850453614|0|160|61|11|0|18|0|1353|116|860.4300000000003|60|1|55|66.20049941808689|0.9259259259259258|59.500710207068934|969|503|390|212|56|56.39239887900403|239|133|138.48124135856068|13|1|5|0|3|0|0
144|2497|Roberto Junior Fernandez|G|1|6891|7.093774488463213|0|0|0|0|82|0|275|1128|0|668.5899999999999|0|0|3|0.0|0.0|3.0837795481258983|28|27|0|0|0|0.0|13|0|0.0|8|0|0|0|0|0|2
145|2498|Antony Silva|G|1|4572|6.9677821522309715|0|0|0|0|54|0|154|967|2|236.63999999999993|2|0|5|2.6806526806526803|0.0|5.258543399811559|14|11|1|1|3|3.9523019239043577|2|2|1.847457627118644|4|0|0|0|0|0|0
146|2499|Junior Alonso|D|3|4686|7.104673495518566|0|28|6|1|0|3|0|3563|28|1085.7300000000002|72|20|83|66.89044208102018|21.525042017063015|75.45636638434421|372|211|33|25|32|28.00794977317438|15|57|56.35981808221985|11|0|0|1|0|0|0
147|2500|Fabian Balbuena|D|4|3564|7.177553310886644|0|22|7|4|0|1|0|1773|6|1518.3599999999997|10|7|82|9.558862585133557|6.770162492546214|81.45764615523946|321|212|7|6|31|29.055395676150155|25|26|25.345250892927|7|0|0|0|0|0|0
148|2501|Juan Escobar|D|24|5228|6.842769701606733|3|53|22|6|0|3|0|1663|43|653.3299999999999|94|13|62|107.58384462217884|15.726705912612697|70.56683151970401|605|298|75|33|53|58.93105425330944|51|79|86.47542888265032|11|0|1|4|0|0|0
149|2502|Gustavo Gomez|D|15|4926|7.083861144945189|3|28|12|6|1|1|0|2291|18|1159.3200000000002|52|31|71|54.0488592198741|33.47480361547694|75.90193051527|322|194|13|7|16|16.451907999054697|44|65|67.86887721742845|14|2|0|2|2|0|0
150|2503|Ivan Piris|D|4|3325|6.84661514683153|2|16|5|0|0|1|0|883|28|674.0500000000001|93|12|92|96.17761619954845|13.074927230277066|94.41865686441591|374|208|28|18|34|35.02848224607332|34|60|63.81968948665952|12|1|0|1|0|0|0
151|2504|Robert Rojas|D|2|2435|7.158439425051334|0|20|5|4|1|1|0|1046|3|602.1300000000001|47|13|39|40.789501186443374|12.523141031578843|33.296267673358244|126|78|13|9|3|2.7974828375286043|14|23|20.339724043285905|1|0|0|0|0|0|0
152|2505|Saul Salcedo|D|6|6150|6.939166666666667|0|37|8|0|2|1|0|1530|12|944.2099999999999|61|31|108|72.50829964915947|36.887099777861664|130.86499231928335|416|263|42|35|34|40.41724775643102|48|54|68.70212747512319|12|0|0|0|0|0|0
153|2506|Bruno Valdez|D|18|9202|7.041327972179962|10|102|31|17|0|3|0|2941|25|2314.24|160|73|243|161.07088093404997|75.4857154609189|252.34225004217214|856|489|25|20|65|64.58874080165809|102|144|147.5018383875874|19|3|1|4|0|0|0
154|2507|Miguel Almiron|M|24|464||0|8|3|0|5|1|0|0|0|0.0|9|1|5|8.143180182958167|0.6666666666666666|4.439579122346111|0|0|0|0|0|0.0|14|2|1.7680551393467185|0|0|0|0|0|0|0
155|2509|Celso Ortiz|M|16|9518|6.849033207229927|0|44|8|2|0|6|0|3589|77|2521.6300000000006|320|26|189|339.6548077555901|26.288873184663874|203.22241169498875|1039|558|46|31|146|157.91713243895774|104|160|171.90306671731963|17|0|0|1|0|0|0
156|2511|Piris da Motta|M|25|3289|6.77503800547279|0|15|4|0|0|0|0|1363|5|1108.2300000000002|46|17|72|47.02119229787531|18.71433947260156|77.55133205494552|280|150|23|18|48|50.83976735523135|42|61|60.260579753742725|10|1|0|0|0|0|0
157|2513|Matias Rojas|M|10|3826|7.170351624933405|0|114|41|12|3|7|0|1325|64|949.1799999999997|60|3|24|57.876874921122074|3.341262499449363|23.862432887019715|314|158|127|76|61|57.096593663538975|59|61|58.18468133637889|6|0|1|0|0|0|0
158|2514|Alejandro Romero Gamarra|M|17|2327|6.9990372272143775|0|44|12|3|9|4|0|600|41|456.09999999999997|11|1|18|13.70020230314348|1.8518518518518516|22.68164423680812|175|72|44|23|29|35.23384279681722|12|23|30.043931955388736|6|0|0|0|1|0|0
159|2515|Oscar Romero|M|10|2341|7.2237052856380135|0|51|13|4|11|7|0|936|44|498.67999999999995|28|0|17|30.53257271898065|0.0|20.486728731790212|84|46|77|45|25|25.723243252713228|69|24|25.550174790364267|4|0|0|0|1|0|0
160|2516|Diego Valdez|M|8|41|6.717073170731707|1|2|1|1|0|0|0|16|2|7.49|0|0|1|0.0|0.0|0.9615384615384615|10|3|0|0|3|3.183760683760684|0|1|1.1111111111111112|0|0|0|0|0|0|0
161|2517|Cecilio Dominguez|M|10|3368|7.030522565320664|5|105|45|8|1|7|0|773|71|571.04|47|4|16|45.95297890768196|3.553148117592058|16.28287547673843|346|168|176|92|36|36.16374513571827|75|47|48.47992951182593|3|1|1|0|1|0|0
162|2518|Carlos Gonzalez|F|32|2692|7.08131500742942|2|64|34|10|0|1|0|541|30|24.060000000000006|15|2|8|18.662795130647083|2.0283199387677|8.511362290998637|429|231|35|16|12|13.183831356869451|56|32|34.2305565248067|1|0|2|0|1|1|0
163|2519|Derlis Gonzalez|M|17|1569|6.6226896112173375|0|27|7|2|2|5|0|359|20|270.45|24|1|9|23.976562539423007|1.1904761904761905|9.188261886478|201|74|77|33|29|30.187380691087192|36|43|42.655551179966636|10|1|0|0|0|0|0
164|2521|Angel Romero|M|11|7023|6.953438701409654|1|117|53|17|0|13|0|2246|87|1549.43|58|4|83|56.8205826031272|4.322725230744099|85.06507083019638|957|489|254|118|92|93.98274965573013|264|92|92.64409373191792|25|1|0|0|2|1|0
165|2523|Hector Villalba|F|23|7|-1.0|0|0|0|0|0|0|0|3|0|2.25|0|0|0|0.0|0.0|0.0|2|1|2|1|0|0.0|0|0|0.0|0|0|0|0|0|0|0
166|2547|Gabriel Arias|G|1|7744|6.9354706504494965|0|0|0|0|82|2|210|1272|2|703.82|5|0|8|4.662581033839053|0.0|7.505259658589539|57|54|0|0|0|0.0|23|4|3.919511100551728|6|1|0|0|0|0|1
167|2548|Brayan Cortes|G|1|4820|6.749107883817428|0|0|0|0|63|0|135|1302|3|435.68999999999994|0|0|4|0.0|0.0|4.042365474364683|29|24|0|0|6|6.2391557359777705|9|2|2.3863636363636367|3|0|0|1|0|0|0
168|2550|Paulo Diaz|D|17|4562|7.09592370002613|0|47|13|5|11|5|0|1521|20|895.7599999999996|48|11|159|44.5273029484714|11.628570617471837|163.16692627844105|396|221|35|18|42|45.064903369785036|52|85|86.9428912369748|23|4|1|3|0|0|0
169|2551|Gonzalo Jara|D|18|4943|6.971737811045924|0|5|0|0|0|1|0|2913|17|1743.3400000000004|61|17|112|53.22331396658853|15.260229892086738|103.05910626931912|360|208|47|38|39|34.09257506185506|36|48|42.810926691338125|15|3|0|2|0|0|0
170|2552|Igor Lichnovsky|D|5|4632|6.965025906735751|0|33|9|2|0|0|0|1732|10|1309.2300000000002|68|36|79|65.49063949661216|35.51461187083764|80.59958192870148|489|282|24|19|18|16.952971967588585|56|84|82.85172266689831|16|0|2|2|0|0|0
171|2554|Eugenio Mena|D|5|5652|6.972328379334749|1|22|5|2|0|9|0|2255|72|1613.2200000000003|77|5|110|67.04942950969856|4.285482191451878|100.28616979870357|445|241|74|34|55|50.23978000726619|57|84|75.69362718313|18|1|0|1|0|0|0
172|2555|Oscar Opazo|D|16|4955|6.973703329969727|0|31|12|1|0|7|0|1762|47|1308.9|91|13|90|88.92276098861228|13.254978775165618|85.59169463731524|463|276|124|74|37|36.612902120665396|106|80|76.92318503938078|9|2|1|1|0|0|0
173|2556|Sebastian Vegas|D|6|8858|6.765929103635132|3|93|31|8|0|2|0|2667|16|1446.6699999999996|179|48|141|189.1600666677681|49.29211936828172|149.4327351242477|1051|542|119|82|89|94.68855078275554|86|154|161.4122372446139|30|4|0|6|0|0|0
174|2557|Pablo Hernandez|M|8|1394|7.056169296987087|0|22|8|2|0|1|0|507|19|375.99000000000007|25|3|21|24.30650310172094|2.7424242424242427|18.998227835369594|279|166|30|25|17|14.889153035257058|45|30|27.4939564406142|8|1|2|0|0|0|0
175|2558|Jimmy Martinez|M|4|263|6.570722433460076|2|4|1|0|0|0|0|81|4|1.1099999999999999|5|0|3|5.020665874873272|0.0|3.2931354359925793|29|10|5|0|0|0.0|2|7|6.656604519602178|1|0|0|0|0|0|0
176|2559|Esteban Pavez|M|8|5734|7.059801185908617|0|58|23|3|0|2|0|3286|22|2220.4900000000007|74|14|125|68.37805304774845|12.543936090921322|119.10767459349175|420|223|24|15|49|45.18709562395436|42|89|86.35011694304673|13|0|0|0|0|0|0
177|2561|Diego Valdes|M|10|8344|7.1544343240652|11|226|70|18|0|21|0|3434|227|2325.8800000000015|157|5|100|158.751540250358|4.731709168184578|105.24240913781328|1129|549|194|118|112|119.86662842207424|180|113|114.27845390367675|21|0|3|0|3|0|0
178|2562|Nicolas Castillo|F|30|2396|7.148580968280467|15|107|39|17|0|6|0|273|28|184.89999999999998|10|3|8|9.455425258706974|2.7936507936507935|7.906456829622577|223|75|15|9|15|15.596179667564737|38|51|48.112207539702744|9|2|0|0|1|0|0
179|2563|Jean Meneses|M|16|8771|6.862683844487518|13|170|72|25|0|20|0|3174|129|1696.240000000001|123|3|67|115.52645211838343|2.6881992751176242|62.78827101777921|1069|483|252|146|126|122.32562526771432|152|91|84.49466363078879|7|0|5|1|0|0|0
180|2564|Felipe Mora|F|9|3385|6.701299852289514|7|105|38|15|0|2|0|473|40|332.86999999999995|18|4|7|19.30683446940829|4.433423985495654|8.909648147455263|389|146|21|8|16|16.781768759818398|53|44|45.98721577356839|5|0|0|0|0|0|0
181|2565|Ivan Morales|F|18|1749|6.642652944539735|9|36|13|5|0|1|0|322|15|137.46|17|0|9|17.976609195549138|0.0|9.041133298476801|214|71|46|23|13|13.056603227540407|23|31|31.314700512792758|6|0|1|0|0|0|0
182|2568|Alexander Dominguez|G|22|4769|6.959489456159822|0|1|0|0|47|0|145|793|1|469.81|1|0|4|0.9615384615384615|0.0|4.020629991126885|16|16|0|0|0|0.0|9|1|1.2195121951219512|1|0|0|0|0|0|0
183|2570|Gabriel Achilier|D|24|5634|6.691480298189564|1|27|7|4|0|1|0|1745|10|1437.1999999999998|103|38|97|115.74774053704911|44.12991465542598|106.20161261528163|549|329|14|13|25|26.4118470957185|52|97|104.52546710613643|19|4|1|2|0|0|0
184|2571|Robert Arboleda|D|5|8572|7.06220251983201|0|74|21|5|0|4|0|4020|23|2679.78|77|48|134|74.96641796304391|50.77067230472562|130.01991828258008|689|435|26|19|37|36.0175102030278|85|111|107.29576814589625|22|0|1|2|0|0|0
185|2573|Jhon Narvaez|D|3|4469|6.997695233833072|0|40|8|2|0|2|0|1892|21|1602.9399999999996|91|28|77|41.46264125396997|12.000645840387381|24.269786320719792|445|260|66|48|30|11.370951845803628|62|95|36.52112283751919|21|2|0|4|0|0|0
186|2578|Renato Ibarra|M|30|8483|7.089081476241007|11|178|65|12|0|21|0|2469|219|1414.9000000000012|139|6|63|144.18313569706385|5.688391762700518|65.88599328094683|1179|628|400|227|66|71.27625665630545|214|96|102.25520764943155|18|1|2|0|0|0|0
187|2579|Jefferson Intriago|M|5|4204|7.003591817316841|1|33|8|1|0|7|0|1749|68|886.0700000000003|66|6|43|75.46725371730261|7.565628140666356|48.07431759539667|403|204|51|31|44|48.077899061354664|84|57|68.27589421938977|12|0|0|0|0|0|0
188|2582|Jefferson Orejuela|M|18|2056|6.658900778210117|0|1|0|0|0|0|0|1080|4|968.3400000000001|5|0|27|4.9875080593165695|0.0|30.148761883023518|157|75|15|12|11|12.193873535591798|25|32|33.34772639028065|4|1|0|1|0|0|0
189|2585|Romario Ibarra|M|30|2094|6.797182425978988|2|44|16|6|0|2|0|500|39|212.05999999999995|38|0|12|39.44183018796674|0.0|12.809632814699244|304|143|131|64|18|18.832609547121816|29|30|29.720289441780487|1|0|2|1|0|0|0
190|2586|Angel Mena|M|13|8577|7.206913839337764|35|218|122|52|0|28|0|3467|157|1957.2399999999993|92|7|39|81.29696104488573|5.965503131089181|33.7502322951117|936|433|215|118|57|50.568270170769054|197|189|166.68119569589138|17|0|4|0|19|1|0
191|2608|Martin Campana|G|25|8127|6.802873335969422|0|0|0|0|87|0|229|1298|0|852.5900000000001|2|0|3|1.9638043896804005|0.0|2.4087301587301586|43|35|2|2|4|3.735353770233435|16|2|1.8867924528301885|6|0|0|0|0|0|1
192|2609|Martin Silva|G|1|5315|6.751269990592662|0|0|0|0|75|0|154|698|2|408.0800000000001|0|0|3|0.0|0.0|2.7700310893588203|34|29|0|0|4|4.04045828857859|7|0|0.0|6|0|0|0|0|0|0
193|2612|Giorgian De Arrascaeta|M|10|6463|7.58339780287792|0|187|82|30|1|31|0|2852|191|1526.6799999999996|97|2|27|85.34862903908149|1.5716374269005848|26.55960158735208|724|391|254|172|85|82.1367929289412|171|86|80.37348230716096|7|0|3|1|1|0|0
194|2614|Nahitan Nandez|M|18|2796|6.8615522174535055|0|34|10|6|0|1|0|1053|26|836.44|31|2|28|32.4617220556447|1.9819466248037676|27.03609888728417|487|245|70|38|37|34.47336969798463|74|57|55.635994862941025|11|0|1|0|0|0|0
195|2616|Jonathan Rodriguez|F|13|10457|7.219642344840777|54|388|171|63|0|16|0|1665|153|743.1299999999998|80|7|20|84.8908916414021|6.971865306354763|22.635550550140678|1150|503|292|160|43|46.62706066301182|133|142|149.29070311716305|8|2|4|0|14|3|0
196|2836|Juan Pablo Vargas|D|4|1362|7.062848751835535|0|7|2|0|0|0|0|526|4|427.68|26|10|35|27.55072708028175|9.500124463700883|34.64288455273483|118|72|10|9|10|10.30958084519269|6|28|27.14594753101682|5|1|0|0|0|0|0
197|2845|Joel Campbell|F|12|4505|6.832075471698113|9|100|43|7|0|5|0|1569|60|848.6099999999999|50|0|11|44.893158495226125|0.0|10.097939813914278|683|319|184|111|38|34.09396525027848|122|82|71.94173431529417|10|0|0|0|0|0|0
198|2848|Jose Guillermo Ortiz|F|27|892|7.128587443946187|0|32|15|7|2|0|0|128|7|103.07999999999998|1|0|0|0.9615384615384615|0.0|0.0|0|0|10|6|5|5.892003653470797|15|11|10.254440232258876|0|0|1|0|0|0|0
199|2849|Bryan Ruiz|M|20|356|6.580056179775281|0|5|2|0|0|2|0|165|7|117.53999999999999|4|2|3|3.7471953416896193|1.7936507936507935|2.7740429505135387|80|32|12|3|6|5.681471306471306|8|4|3.8464016908959686|0|0|0|0|0|0|0
200|2867|Hugo Gonzalez|G|1|10296|6.877923465423466|0|0|0|0|107|2|342|2047|6|955.5900000000001|5|0|3|4.83392016857762|0.0|2.8082419408441344|68|61|4|4|3|3.020516717325228|18|0|0.0|8|0|0|0|0|0|1
201|2868|Raul Gudino|G|1|5045|6.891179385530228|0|0|0|0|60|0|170|1100|2|347.8900000000001|0|0|2|0.0|0.0|2.321428571428571|29|22|0|0|4|3.4520543687929366|12|2|1.9696969696969697|4|0|0|1|0|0|2
202|2869|Edson Alvarez|D|4|4329|7.001686301686301|2|28|10|5|0|0|0|1584|17|1341.5900000000004|131|26|88|138.51094235700705|28.804626069973885|92.22961416815092|533|306|46|33|34|35.91534053376511|46|76|79.5649286512058|14|1|0|1|0|0|0
203|2870|Nestor Araujo|D|4|2500|7.0948|3|15|6|2|0|0|0|908|7|761.18|38|25|75|42.71220868564191|29.598769001328435|85.56454010630087|163|93|7|5|9|9.95889874377841|14|28|30.65451701970427|6|1|0|1|0|0|0
204|2871|Victor Guzman|M|5|8418|7.168104062722736|4|265|87|27|0|15|0|3472|160|2298.9300000000003|157|14|44|158.63833436446447|16.287130493003406|43.32423839417025|1106|516|152|90|89|91.9903389914664|132|147|143.47259146582482|17|0|1|0|2|1|0
205|2872|Miguel Layun|D|19|4862|6.992533936651583|1|92|22|3|0|8|0|1575|101|770.9600000000002|91|6|27|94.44589474564356|7.185564012416544|27.297094240381252|344|175|51|28|52|54.14621142057405|33|43|43.328777106030614|8|1|0|0|0|0|0
206|2873|Cesar Montes|D|3|8915|6.970095344924286|0|65|17|7|0|5|0|2910|29|1675.4700000000003|126|56|148|133.8347977921966|62.72414792005171|162.96896910041272|800|525|21|18|43|48.305144432793305|83|102|107.85701357749218|22|2|1|1|0|0|0
207|2875|Diego Reyes|D|23|2408|7.007187370170336|0|10|3|3|0|1|0|1260|4|285.78000000000003|47|9|51|41.41476713238542|8.288100788100788|46.5548399523628|203|120|8|6|21|19.214223074092416|15|15|13.21731237046843|1|0|0|0|0|0|0
208|2876|Luis Rodriguez|D|28|9583|7.023698215590108|5|72|21|6|0|12|0|4805|113|3236.99|299|25|110|257.4250540908209|21.8548015906208|96.33436683148801|1100|572|219|135|102|91.51168919440435|70|194|167.53346390473865|18|0|0|3|0|0|0
209|2877|Carlos Salcedo|D|3|5835|6.961765209940017|1|33|9|3|0|0|0|3466|19|1730.9800000000002|90|17|100|78.38367766487367|15.31362973819856|88.00814000443101|503|263|14|8|33|29.413573249228605|43|82|71.89209144044219|19|3|2|2|0|0|0
210|2878|Jorge Sanchez|D|3|9590|6.74089676746611|3|38|6|2|0|7|0|2793|63|1376.7600000000011|253|31|195|274.6992641643194|34.822231000321324|211.0947455582207|1177|576|252|147|124|134.24012468958432|78|161|166.6653360571914|23|3|0|2|0|0|0
